"SubscriptionId","SubscriptionName","VNetName","SubnetName","AddressPrefix","TotalConnectedResources","ConnectedVMs","ConnectedDevices"
"7e8fe05d-87ae-4f58-823f-636d176599d0","HUB_PRD_SUB","vNET01-HUB-Prod-Test-AUEast","sNET01-HUB-Prod-Test-AUEast","10.150.34.0/24","0","0","0"
"7e8fe05d-87ae-4f58-823f-636d176599d0","HUB_PRD_SUB","vNET02-Prod-AUEast","sNET01-HUB-Prod-Internal-AZE","10.150.49.0/28","4","4","0"
"7e8fe05d-87ae-4f58-823f-636d176599d0","HUB_PRD_SUB","AU_PRD_SUB-vNET01-Migrate-01","GatewaySubnet","10.150.86.0/26","0","0","0"
"7e8fe05d-87ae-4f58-823f-636d176599d0","HUB_PRD_SUB","AU_PRD_SUB-vNET01-Migrate-01","PE-Subnet","10.150.86.64/26","1","0","1"
"7e8fe05d-87ae-4f58-823f-636d176599d0","HUB_PRD_SUB","vNET01-NZL-PRD-ADtenix-AZE","sNET01-NZL-PRD-ADtenix-AZE","10.150.50.128/27","1","1","0"
"7e8fe05d-87ae-4f58-823f-636d176599d0","HUB_PRD_SUB","vNET01-NZL-PRD-ADworks-AZE","sNET01-NZL-PRD-ADworks-AZE","10.150.50.0/27","2","2","0"
"7e8fe05d-87ae-4f58-823f-636d176599d0","HUB_PRD_SUB","vNET01-Prod-AUEast","sNET-Prod-BackEnd-AUEast","10.144.1.0/24","2","2","0"
"7e8fe05d-87ae-4f58-823f-636d176599d0","HUB_PRD_SUB","vNET01-Prod-AUEast","GatewaySubnet","10.144.255.192/26","2","0","0"
"7e8fe05d-87ae-4f58-823f-636d176599d0","HUB_PRD_SUB","vNET01-Prod-AUEast","sNET-Prod-External-AUEast","10.144.200.0/24","0","0","0"
"7e8fe05d-87ae-4f58-823f-636d176599d0","HUB_PRD_SUB","vNET01-Prod-AUEast","sNET01-HUB-Prod-DMZMgt-AUEast","10.150.0.96/28","2","2","0"
"7e8fe05d-87ae-4f58-823f-636d176599d0","HUB_PRD_SUB","vNET01-Prod-AUEast","sNET01-HUB-Prod-DMZSyn-AUEast","10.150.0.112/28","2","2","0"
"7e8fe05d-87ae-4f58-823f-636d176599d0","HUB_PRD_SUB","vNET01-Prod-AUEast","sNET01-HUB-Prod-External-AUEast","10.150.6.0/23","18","16","0"
"7e8fe05d-87ae-4f58-823f-636d176599d0","HUB_PRD_SUB","vNET01-Prod-AUEast","sNet01-HUB-Prod-Mgmt-AUEast","10.150.0.128/25","4","2","2"
"7e8fe05d-87ae-4f58-823f-636d176599d0","HUB_PRD_SUB","vNET01-Prod-AUEast","sNET01-HUB-Prod-Backend-AUEast","10.150.2.0/23","26","6","20"
"7e8fe05d-87ae-4f58-823f-636d176599d0","HUB_PRD_SUB","vNET01-Prod-AUEast","sNET01-HUB-Prod-Internal-AUEast","10.150.4.0/23","38","20","18"
"7e8fe05d-87ae-4f58-823f-636d176599d0","HUB_PRD_SUB","vNET01-Prod-AUEast","AzureBastionSubnet","10.150.0.0/26","1","0","0"
"7e8fe05d-87ae-4f58-823f-636d176599d0","HUB_PRD_SUB","vNET01-Prod-AUEast","sNET02-PRD-HubIAG-AZE","10.150.56.128/25","1","0","0"
"7e8fe05d-87ae-4f58-823f-636d176599d0","HUB_PRD_SUB","vNET01-Prod-AUEast","sNET01-PRD-HubEAG-AZE","10.150.56.0/25","0","0","0"
"7e8fe05d-87ae-4f58-823f-636d176599d0","HUB_PRD_SUB","vNET01-Prod-AUEast","sNET03-PRD-HubIAGv1-AZE","10.150.57.0/25","1","0","0"
"7e8fe05d-87ae-4f58-823f-636d176599d0","HUB_PRD_SUB","vNET01-Prod-AUEast","sNET-Prod-Internal-AUEast","10.144.10.0/24","6","0","6"
"7e8fe05d-87ae-4f58-823f-636d176599d0","HUB_PRD_SUB","vNET01-Prod-AUEast","sNET01-HUB-Prod-DMZin-AUEast","10.150.1.128/25","11","9","0"
"7e8fe05d-87ae-4f58-823f-636d176599d0","HUB_PRD_SUB","vNET01-Prod-AUEast","sNET01-HUB-Prod-DMZout-AUEast","10.150.1.0/25","23","22","1"
"7e8fe05d-87ae-4f58-823f-636d176599d0","HUB_PRD_SUB","vNET01-Prod-AUEast","sNET02-HUB-Prod-DMZin-AUEast","10.150.57.128/28","3","2","0"
"7e8fe05d-87ae-4f58-823f-636d176599d0","HUB_PRD_SUB","vNET01-Prod-AUEast","sNET02-HUB-Prod-DMZout-AUEast","10.150.57.144/28","2","2","0"
"7e8fe05d-87ae-4f58-823f-636d176599d0","HUB_PRD_SUB","vNET01-Prod-AUEast","sNET02-HUB-Prod-DMZSyn-AUEast","10.150.57.160/28","2","2","0"
"7e8fe05d-87ae-4f58-823f-636d176599d0","HUB_PRD_SUB","vNET01-Prod-AUEast","sNET02-HUB-Prod-DMZProtected-AUEast","10.150.57.192/28","0","0","0"
"7e8fe05d-87ae-4f58-823f-636d176599d0","HUB_PRD_SUB","vNET01-Prod-AUEast","sNET02-HUB-Prod-DMZMgt-AUEast","10.150.57.176/28","2","2","0"
"50f2a5d1-5d8b-482f-b23f-6595f72286e3","IDENTITY_SUB_01","vNET01-Identity-acudn-Prod","DomainControllers","10.156.0.0/25","0","0","0"
"50f2a5d1-5d8b-482f-b23f-6595f72286e3","IDENTITY_SUB_01","vNET01-Identity-acudn-Prod","PrivateEndpoint","10.156.0.128/26","0","0","0"
"50f2a5d1-5d8b-482f-b23f-6595f72286e3","IDENTITY_SUB_01","vNET01-Identity-ADExternal-Prod","DomainControllers","10.156.4.0/25","2","0","2"
"50f2a5d1-5d8b-482f-b23f-6595f72286e3","IDENTITY_SUB_01","vNET01-Identity-ADExternal-Prod","PrivateEndpoint","10.156.4.128/26","0","0","0"
"50f2a5d1-5d8b-482f-b23f-6595f72286e3","IDENTITY_SUB_01","vNET01-Identity-ADInternal-Prod","DomainControllers","10.156.3.0/25","3","0","3"
"50f2a5d1-5d8b-482f-b23f-6595f72286e3","IDENTITY_SUB_01","vNET01-Identity-ADInternal-Prod","PrivateEndpoint","10.156.3.128/26","0","0","0"
"50f2a5d1-5d8b-482f-b23f-6595f72286e3","IDENTITY_SUB_01","vNET01-Identity-downergroup-Prod","DomainControllers","10.156.6.0/25","0","0","0"
"50f2a5d1-5d8b-482f-b23f-6595f72286e3","IDENTITY_SUB_01","vNET01-Identity-downergroup-Prod","PrivateEndpoint","10.156.6.128/26","0","0","0"
"50f2a5d1-5d8b-482f-b23f-6595f72286e3","IDENTITY_SUB_01","vNET01-Identity-insideedirail-Prod","DomainControllers","10.156.7.0/25","0","0","0"
"50f2a5d1-5d8b-482f-b23f-6595f72286e3","IDENTITY_SUB_01","vNET01-Identity-insideedirail-Prod","PrivateEndpoint","10.156.7.128/26","0","0","0"
"50f2a5d1-5d8b-482f-b23f-6595f72286e3","IDENTITY_SUB_01","vNET01-Identity-roche-Prod","DomainControllers","10.156.2.0/25","0","0","0"
"50f2a5d1-5d8b-482f-b23f-6595f72286e3","IDENTITY_SUB_01","vNET01-Identity-roche-Prod","PrivateEndpoint","10.156.2.128/25","0","0","0"
"50f2a5d1-5d8b-482f-b23f-6595f72286e3","IDENTITY_SUB_01","vNET01-Identity-tenix-Prod","DomainControllers","10.156.1.0/25","0","0","0"
"50f2a5d1-5d8b-482f-b23f-6595f72286e3","IDENTITY_SUB_01","vNET01-Identity-tenix-Prod","PrivateEndpoint","10.156.1.128/26","0","0","0"
"50f2a5d1-5d8b-482f-b23f-6595f72286e3","IDENTITY_SUB_01","vNET01-Identity-works-Prod","DomainControllers","10.156.5.0/25","0","0","0"
"50f2a5d1-5d8b-482f-b23f-6595f72286e3","IDENTITY_SUB_01","vNET01-Identity-works-Prod","PrivateEndpoint","10.156.5.128/26","0","0","0"
"50f2a5d1-5d8b-482f-b23f-6595f72286e3","IDENTITY_SUB_01","testadfsvnet","default","10.2.0.0/24","0","0","0"
"50f2a5d1-5d8b-482f-b23f-6595f72286e3","IDENTITY_SUB_01","testvnetradius","default","10.0.0.0/24","0","0","0"
"8596f170-de6d-49c6-be0b-2875e9694dd9","LGY_NONPRD_SUB","vNET01-LGY-NonProd-AUEast","sNET01-LGY-NonProd-Backend-AUEast","10.150.176.0/23","0","0","0"
"8596f170-de6d-49c6-be0b-2875e9694dd9","LGY_NONPRD_SUB","vNET01-LGY-NonProd-AUEast","sNET01-LGY-NonProd-Internal-AUEast","10.150.178.0/23","1","0","1"
"8596f170-de6d-49c6-be0b-2875e9694dd9","LGY_NONPRD_SUB","vNET01-LGY-NonProd-AUEast","sNET01-LGY-NonProd-External-AUEast","10.150.180.0/23","0","0","0"
"8596f170-de6d-49c6-be0b-2875e9694dd9","LGY_NONPRD_SUB","vNET01-LGY-NonProd-AUEast","sNET01-LGY-NonProd-CtnAus-AuEast","10.150.182.0/27","0","0","0"
"8596f170-de6d-49c6-be0b-2875e9694dd9","LGY_NONPRD_SUB","vNET01-LGY-NonProd-AUEast","sNET01-LGY-NonProd-DegAus-AuEast","10.150.182.32/27","0","0","0"
"8596f170-de6d-49c6-be0b-2875e9694dd9","LGY_NONPRD_SUB","vNET01-LGY-NonProd-AUEast","sNET01-LGY-NonProd-EDI-AuEast","10.150.182.64/27","0","0","0"
"8596f170-de6d-49c6-be0b-2875e9694dd9","LGY_NONPRD_SUB","vNET01-LGY-NonProd-AUEast","sNET01-LGY-NonProd-EDIEnt-AuEast","10.150.182.96/27","0","0","0"
"8596f170-de6d-49c6-be0b-2875e9694dd9","LGY_NONPRD_SUB","vNET01-LGY-NonProd-AUEast","sNET01-LGY-NonProd-GRP-AuEast","10.150.182.128/27","0","0","0"
"8596f170-de6d-49c6-be0b-2875e9694dd9","LGY_NONPRD_SUB","vNET01-LGY-NonProd-AUEast","sNET01-LGY-NonProd-RAL-AuEast","10.150.182.160/27","0","0","0"
"8596f170-de6d-49c6-be0b-2875e9694dd9","LGY_NONPRD_SUB","vNET01-LGY-NonProd-AUEast","sNET01-LGY-NonProd-Roche-AuEast","10.150.182.192/27","0","0","0"
"8596f170-de6d-49c6-be0b-2875e9694dd9","LGY_NONPRD_SUB","vNET01-LGY-NonProd-AUEast","sNET01-LGY-NonProd-Tenix-AuEast","10.150.182.224/27","0","0","0"
"8596f170-de6d-49c6-be0b-2875e9694dd9","LGY_NONPRD_SUB","vNET01-LGY-NonProd-AUEast","sNET01-LGY-NonProd-WorksInfra-AuEast","10.150.183.0/27","0","0","0"
"8596f170-de6d-49c6-be0b-2875e9694dd9","LGY_NONPRD_SUB","vNET01-LGY-NonProd-AUEast","sNET01-LGY-NonProd-SQLMI-AuEast","10.150.183.128/25","0","0","0"
"00081bc7-1fab-4ced-954f-381ee6c52437","LGY_PRD_SUB","vNET01-LGY-Prod-AUEast","sNET01-LGY-Prod-Backend-AUEast","10.150.40.0/23","2","1","1"
"00081bc7-1fab-4ced-954f-381ee6c52437","LGY_PRD_SUB","vNET01-LGY-Prod-AUEast","sNET01-LGY-Prod-External-AUEast","10.150.44.0/23","0","0","0"
"00081bc7-1fab-4ced-954f-381ee6c52437","LGY_PRD_SUB","vNET01-LGY-Prod-AUEast","sNET01-LGY-Prod-Internal-AUEast","10.150.42.0/23","15","14","1"
"00081bc7-1fab-4ced-954f-381ee6c52437","LGY_PRD_SUB","vNET01-LGY-Prod-AUEast","sNET01-LGY-Prod-CtnAus-AuEast","10.150.46.0/27","0","0","0"
"00081bc7-1fab-4ced-954f-381ee6c52437","LGY_PRD_SUB","vNET01-LGY-Prod-AUEast","sNET01-LGY-Prod-DegAus-AuEast","10.150.46.32/27","0","0","0"
"00081bc7-1fab-4ced-954f-381ee6c52437","LGY_PRD_SUB","vNET01-LGY-Prod-AUEast","sNET01-LGY-Prod-EDI-AuEast","10.150.46.64/27","0","0","0"
"00081bc7-1fab-4ced-954f-381ee6c52437","LGY_PRD_SUB","vNET01-LGY-Prod-AUEast","sNET01-LGY-Prod-EDIEnt-AuEast","10.150.46.96/27","0","0","0"
"00081bc7-1fab-4ced-954f-381ee6c52437","LGY_PRD_SUB","vNET01-LGY-Prod-AUEast","sNET01-LGY-Prod-GRP-AuEast","10.150.46.128/27","0","0","0"
"00081bc7-1fab-4ced-954f-381ee6c52437","LGY_PRD_SUB","vNET01-LGY-Prod-AUEast","sNET01-LGY-Prod-RAL-AuEast","10.150.46.160/27","0","0","0"
"00081bc7-1fab-4ced-954f-381ee6c52437","LGY_PRD_SUB","vNET01-LGY-Prod-AUEast","sNET01-LGY-Prod-Roche-AuEast","10.150.46.192/27","0","0","0"
"00081bc7-1fab-4ced-954f-381ee6c52437","LGY_PRD_SUB","vNET01-LGY-Prod-AUEast","sNET01-LGY-Prod-Tenix-AuEast","10.150.46.224/27","0","0","0"
"00081bc7-1fab-4ced-954f-381ee6c52437","LGY_PRD_SUB","vNET01-LGY-Prod-AUEast","sNET01-LGY-Prod-WorksInfra-AuEast","10.150.47.0/27","0","0","0"
"00081bc7-1fab-4ced-954f-381ee6c52437","LGY_PRD_SUB","vNET01-LGY-Prod-AUEast","sNET01-LGY-Prod-RoboticsInfra-AUEast","10.150.47.32/27","0","0","0"
"a9ced750-733d-4574-8d1d-3caae72d9403","Management_SUB_01","vNET01-Management-Prod-AUEast","PrivateEndpoint","10.156.10.0/23","0","0","0"
"a9ced750-733d-4574-8d1d-3caae72d9403","Management_SUB_01","vNET01-Management-Prod-AUEast","Management","10.156.8.0/23","19","19","0"
"a9ced750-733d-4574-8d1d-3caae72d9403","Management_SUB_01","vNET01-Management-Prod-AUEast","Netscaler","10.156.12.16/28","1","1","0"
"a9ced750-733d-4574-8d1d-3caae72d9403","Management_SUB_01","vNET01-Management-Prod-AUEast","Checkpoint","10.156.12.0/28","1","1","0"
"a9ced750-733d-4574-8d1d-3caae72d9403","Management_SUB_01","vNET01-Management-Prod-AUEast","Public","10.156.12.32/27","0","0","0"
"a9ced750-733d-4574-8d1d-3caae72d9403","Management_SUB_01","testvnet","default","10.0.0.0/24","0","0","0"
"a9ced750-733d-4574-8d1d-3caae72d9403","Management_SUB_01","testvnet","external","10.0.1.0/24","0","0","0"
"a9ced750-733d-4574-8d1d-3caae72d9403","Management_SUB_01","testvnet","MGMT","10.0.2.0/24","0","0","0"
"a626613f-7362-4a7a-af26-380893ffca33","Nuix_SUB","vNET-AE-PROD-NUIX-01","SNET-NUIXNEO","10.156.26.128/26","4","4","0"
"a626613f-7362-4a7a-af26-380893ffca33","Nuix_SUB","vNET-AE-PROD-NUIX-01","AzureBastionSubnet","10.156.26.192/26","0","0","0"
"e138b8c1-a794-46a6-9697-f21e08a3ff27","NZ_AVS_PRD_SUB","vNET01-NZL-PRD-AVS-AUEast","GatewaySubnet","10.150.79.128/27","1","0","0"
"e138b8c1-a794-46a6-9697-f21e08a3ff27","NZ_AVS_PRD_SUB","vNET01-NZL-PRD-AVS-AUEast","sNET03-NZ-AVS-PRD-BackupEndpoint-AUEast","10.150.79.160/27","9","0","9"
"e138b8c1-a794-46a6-9697-f21e08a3ff27","NZ_AVS_PRD_SUB","vNET01-NZL-PRD-AVS-AUEast","sNET02-NZ-AVS-PRD-BackupServer-AUEast","10.150.79.192/26","10","1","9"
"f68901ba-3f12-475a-bbd5-f3a07b014dba","NZL_DEV_SUB","vNET99-DEV-FuseSDAPoc-AZE","vNET99-DEV-FuseSDAPoc-AZE.sNET01-DEV-backend-AZE","10.0.1.0/24","1","0","1"
"f68901ba-3f12-475a-bbd5-f3a07b014dba","NZL_DEV_SUB","vNET99-DEV-FuseSDAPoc-AZE","vNET99-DEV-FuseSDAPoc-AZE.sNET02-DEV-appservice-AZE","10.0.2.0/24","0","0","0"
"f68901ba-3f12-475a-bbd5-f3a07b014dba","NZL_DEV_SUB","rgGeneralPurpose-vnet","default","192.168.128.0/24","1","1","0"
"c8c2a8de-2c7f-418d-b888-18e77e4dd890","NZL_NONPRD_SUB","DXC-Maint-RG-vnet","default","10.0.0.0/24","0","0","0"
"c8c2a8de-2c7f-418d-b888-18e77e4dd890","NZL_NONPRD_SUB","vNET01-NZL-NonProd-AUEast","sNET01-NZL-NonProd-External-AUEast","10.150.158.0/23","0","0","0"
"c8c2a8de-2c7f-418d-b888-18e77e4dd890","NZL_NONPRD_SUB","vNET01-NZL-NonProd-AUEast","sNET01-NZL-NonProd-SQLMI-AUEast","10.150.155.0/24","1","0","0"
"c8c2a8de-2c7f-418d-b888-18e77e4dd890","NZL_NONPRD_SUB","vNET01-NZL-NonProd-AUEast","sNET01-NZL-NonProd-Backend-AUEast","10.150.154.0/24","36","11","25"
"c8c2a8de-2c7f-418d-b888-18e77e4dd890","NZL_NONPRD_SUB","vNET01-NZL-NonProd-AUEast","sNET01-NZL-NonProd-Backend2-AUEast","10.150.152.0/27","10","10","0"
"c8c2a8de-2c7f-418d-b888-18e77e4dd890","NZL_NONPRD_SUB","vNET01-NZL-NonProd-AUEast","sNET01-NZL-NonProd-Internal-AUEast","10.150.156.0/23","26","25","1"
"c8c2a8de-2c7f-418d-b888-18e77e4dd890","NZL_NONPRD_SUB","vNET01-NZL-NonProd-AUEast","sNET01-NZL-NonProd-SQLMI01-AUEast","10.150.152.64/26","0","0","0"
"7bb0d9a4-5a48-4968-abcf-855a12ecc02f","NZL_PRD_SUB","vNET01-NZL-Prod-AUEast","sNET01-NZL-Prod-Internal-AUEast","10.150.20.0/23","73","36","37"
"7bb0d9a4-5a48-4968-abcf-855a12ecc02f","NZL_PRD_SUB","vNET01-NZL-Prod-AUEast","sNET01-NZL-Prod-SQLMI-AUEast","10.150.19.0/24","1","0","0"
"7bb0d9a4-5a48-4968-abcf-855a12ecc02f","NZL_PRD_SUB","vNET01-NZL-Prod-AUEast","sNET01-NZL-Prod-Backend-AUEast","10.150.18.0/24","34","4","30"
"7bb0d9a4-5a48-4968-abcf-855a12ecc02f","NZL_PRD_SUB","vNET01-NZL-Prod-AUEast","sNET01-NZL-Prod-Backend2-AUEast","10.150.16.0/27","9","5","4"
"7bb0d9a4-5a48-4968-abcf-855a12ecc02f","NZL_PRD_SUB","vNET01-NZL-Prod-AUEast","sNET01-NZL-Prod-External-AUEast","10.150.22.0/23","8","2","6"
"7bb0d9a4-5a48-4968-abcf-855a12ecc02f","NZL_PRD_SUB","vNET01-NZL-Prod-AUEast","azuremigrate-test-subnet","10.150.17.0/28","0","0","0"
"7bb0d9a4-5a48-4968-abcf-855a12ecc02f","NZL_PRD_SUB","vNET01-NZL-Prod-AUEast","sNET01-NZL-Prod-SQLMI01-AUEast","10.150.16.64/26","0","0","0"
"cc95f550-e73f-4063-8d2f-7997896aa5cb","RAIL_NonProd_SUB","vNET01-RAIL_NonProd","AppGatewaySubnet","10.156.25.192/27","0","0","0"
"cc95f550-e73f-4063-8d2f-7997896aa5cb","RAIL_NonProd_SUB","vNET01-RAIL_NonProd","Public","10.156.25.224/28","0","0","0"
"cc95f550-e73f-4063-8d2f-7997896aa5cb","RAIL_NonProd_SUB","vNET01-RAIL_NonProd","LB-Subnet","10.156.25.240/28","1","0","0"
"cc95f550-e73f-4063-8d2f-7997896aa5cb","RAIL_NonProd_SUB","vNET01-RAIL_NonProd","Internal","10.156.25.0/25","5","5","0"
"cc95f550-e73f-4063-8d2f-7997896aa5cb","RAIL_NonProd_SUB","vNET01-RAIL_NonProd","AzureBastionSubnet","10.156.25.128/26","1","0","0"
"cc95f550-e73f-4063-8d2f-7997896aa5cb","RAIL_NonProd_SUB","vNET01-RAIL_NonProd_disconnected","default","10.0.0.0/24","0","0","0"
"cc95f550-e73f-4063-8d2f-7997896aa5cb","RAIL_NonProd_SUB","vNET01-RAIL_NonProd_disconnected","AzureBastionSubnet","10.0.1.0/26","1","0","0"
"cc95f550-e73f-4063-8d2f-7997896aa5cb","RAIL_NonProd_SUB","rescuevm-vnet","default","10.1.0.0/24","0","0","0"
"d8c6b9dd-2772-407c-af18-0df0dc011077","RAIL_Prod_SUB","vNET01-RAIL_TEST-Prod","default","10.0.0.0/24","0","0","0"
"d8c6b9dd-2772-407c-af18-0df0dc011077","RAIL_Prod_SUB","vNET01-RAIL_TEST2-Prod","default","10.1.0.0/24","0","0","0"
"d8c6b9dd-2772-407c-af18-0df0dc011077","RAIL_Prod_SUB","vNET01-RAIL_TEST2-Prod","AzureBastionSubnet","10.1.1.0/26","1","0","0"
"d8c6b9dd-2772-407c-af18-0df0dc011077","RAIL_Prod_SUB","vNET01-RAIL_Prod","Internal","10.156.24.0/25","10","6","4"
"d8c6b9dd-2772-407c-af18-0df0dc011077","RAIL_Prod_SUB","vNET01-RAIL_Prod","AppGatewaySubnet","10.156.24.192/27","0","0","0"
"d8c6b9dd-2772-407c-af18-0df0dc011077","RAIL_Prod_SUB","vNET01-RAIL_Prod","Public","10.156.24.224/28","0","0","0"
"d8c6b9dd-2772-407c-af18-0df0dc011077","RAIL_Prod_SUB","vNET01-RAIL_Prod","AzureBastionSubnet","10.156.24.128/26","0","0","0"
"d8c6b9dd-2772-407c-af18-0df0dc011077","RAIL_Prod_SUB","vNET01-RAIL_Prod","LB-Subnet","10.156.24.240/28","1","0","0"
"eea9a659-ed70-4c32-ae74-04cfe7050215","SAP_NONPROD_SUB_01","vNET01-SAP_NONPROD-Prod","DMZ","10.156.21.0/24","0","0","0"
"eea9a659-ed70-4c32-ae74-04cfe7050215","SAP_NONPROD_SUB_01","vNET01-SAP_NONPROD-Prod","PrivateEndpoint","10.156.22.0/24","0","0","0"
"eea9a659-ed70-4c32-ae74-04cfe7050215","SAP_NONPROD_SUB_01","vNET01-SAP_NONPROD-Prod","AzureBastionSubnet","10.156.23.0/26","0","0","0"
"eea9a659-ed70-4c32-ae74-04cfe7050215","SAP_NONPROD_SUB_01","vNET01-SAP_NONPROD-Prod","Internal","10.156.20.0/24","1","1","0"
"020cbbc6-28ec-4fd6-a2df-bf5f9c4fddb4","SAP_SUB_01","test","default","10.2.0.0/24","0","0","0"
"020cbbc6-28ec-4fd6-a2df-bf5f9c4fddb4","SAP_SUB_01","Clone-vnet-SAP-Prod-AUEast","Clone-Internal","10.156.22.0/26","3","2","1"
"020cbbc6-28ec-4fd6-a2df-bf5f9c4fddb4","SAP_SUB_01","Clone-vnet-SAP-Prod-AUEast","AzureBastionSubnet","10.156.22.64/26","1","0","0"
"020cbbc6-28ec-4fd6-a2df-bf5f9c4fddb4","SAP_SUB_01","vNET01-SAP-Prod-AUEast","PrivateEndpoint","10.156.18.0/24","1","0","1"
"020cbbc6-28ec-4fd6-a2df-bf5f9c4fddb4","SAP_SUB_01","vNET01-SAP-Prod-AUEast","AzureBastionSubnet","10.156.19.0/26","0","0","0"
"020cbbc6-28ec-4fd6-a2df-bf5f9c4fddb4","SAP_SUB_01","vNET01-SAP-Prod-AUEast","Internal","10.156.16.0/24","5","4","1"
"020cbbc6-28ec-4fd6-a2df-bf5f9c4fddb4","SAP_SUB_01","vNET01-SAP-Prod-AUEast","DMZ","10.156.17.0/24","1","1","0"
"4a64f2e9-a3af-4f2c-9bfe-2d98ea526231","SCIS_NonProd_SUB","vNET01-SCIS_NonProd","Internal","10.156.32.0/25","0","0","0"
"4a64f2e9-a3af-4f2c-9bfe-2d98ea526231","SCIS_NonProd_SUB","vNET01-SCIS_NonProd","AzureBastionSubnet","10.156.32.128/26","0","0","0"
"4a64f2e9-a3af-4f2c-9bfe-2d98ea526231","SCIS_NonProd_SUB","vNET01-SCIS_NonProd","AppGatewaySubnet","10.156.32.192/27","0","0","0"
"4a64f2e9-a3af-4f2c-9bfe-2d98ea526231","SCIS_NonProd_SUB","vNET01-SCIS_NonProd","Public","10.156.32.224/28","0","0","0"
"4a64f2e9-a3af-4f2c-9bfe-2d98ea526231","SCIS_NonProd_SUB","vNET01-SCIS_NonProd","LB-Subnet","10.156.32.240/28","1","0","0"
"0a983182-ea96-473a-847d-17a78e877d7b","SCIS_Prod_SUB","vNET01-SCIS_Prod","AzureBastionSubnet","10.156.28.128/26","0","0","0"
"0a983182-ea96-473a-847d-17a78e877d7b","SCIS_Prod_SUB","vNET01-SCIS_Prod","AppGatewaySubnet","10.156.28.192/27","0","0","0"
"0a983182-ea96-473a-847d-17a78e877d7b","SCIS_Prod_SUB","vNET01-SCIS_Prod","Public","10.156.28.224/28","0","0","0"
"0a983182-ea96-473a-847d-17a78e877d7b","SCIS_Prod_SUB","vNET01-SCIS_Prod","LB-Subnet","10.156.28.240/28","0","0","0"
"0a983182-ea96-473a-847d-17a78e877d7b","SCIS_Prod_SUB","vNET01-SCIS_Prod","Internal","10.156.28.0/25","1","1","0"
"ee1301f2-c4a1-4627-9485-5d77c2a9643a","Shared_Apps_NONPROD_SUB","vNET01-Shared_Apps_NONPROD","AppGatewaySubnet","10.156.29.192/27","0","0","0"
"ee1301f2-c4a1-4627-9485-5d77c2a9643a","Shared_Apps_NONPROD_SUB","vNET01-Shared_Apps_NONPROD","Public","10.156.29.224/28","0","0","0"
"ee1301f2-c4a1-4627-9485-5d77c2a9643a","Shared_Apps_NONPROD_SUB","vNET01-Shared_Apps_NONPROD","AzureBastionSubnet","10.156.29.128/26","0","0","0"
"ee1301f2-c4a1-4627-9485-5d77c2a9643a","Shared_Apps_NONPROD_SUB","vNET01-Shared_Apps_NONPROD","LB-Subnet","10.156.29.240/28","1","0","0"
"ee1301f2-c4a1-4627-9485-5d77c2a9643a","Shared_Apps_NONPROD_SUB","vNET01-Shared_Apps_NONPROD","Internal","10.156.29.0/25","1","1","0"
"e0610693-dfe6-4f1a-ac97-42a94f6cc78c","Shared_Apps_PROD_SUB","vNET01-DIBI_Prod","Internal","10.156.27.0/26","10","10","0"
"e0610693-dfe6-4f1a-ac97-42a94f6cc78c","Shared_Apps_PROD_SUB","vNET01-DIBI_Prod","AppGatewaySubnet","10.156.27.64/27","1","0","0"
"e0610693-dfe6-4f1a-ac97-42a94f6cc78c","Shared_Apps_PROD_SUB","vNET01-DIBI_Prod","Public","10.156.27.96/27","0","0","0"
"e0610693-dfe6-4f1a-ac97-42a94f6cc78c","Shared_Apps_PROD_SUB","vNET01-DIBI_Prod","AzureBastionSubnet","10.156.27.128/26","0","0","0"
"e0610693-dfe6-4f1a-ac97-42a94f6cc78c","Shared_Apps_PROD_SUB","vNET01-DIBI_Prod","LB-Subnet","10.156.27.192/27","1","0","0"
"06f856f5-9eb8-486a-a049-823f972499ec","SNO_EXT_SUB","VN-MEI-BI","SN-MEI-KeyVault","10.0.1.64/28","2","0","2"
"06f856f5-9eb8-486a-a049-823f972499ec","SNO_EXT_SUB","VN-MEI-BI","SN-MEI-BI","10.0.0.0/24","15","6","9"
"06f856f5-9eb8-486a-a049-823f972499ec","SNO_EXT_SUB","VN-MEI-BI","AzureBastionSubnet","10.0.1.0/26","1","0","0"
"06f856f5-9eb8-486a-a049-823f972499ec","SNO_EXT_SUB","VN-MEI-BI","SN-MEI-BI-SQL","10.0.2.0/24","5","0","5"
"06f856f5-9eb8-486a-a049-823f972499ec","SNO_EXT_SUB","VN-MEI-BI","SN-MEI-Kubernetes","10.0.4.0/23","0","0","0"
"06f856f5-9eb8-486a-a049-823f972499ec","SNO_EXT_SUB","VN-MEI-BI","AzureFirewallSubnet","10.0.7.0/26","1","0","0"
"bd1cbd40-caec-4de8-904d-5d939a38b7f1","Visual Studio Enterprise Subscription – MPN","workers-vnet","public-subnet","10.139.0.0/18","0","0","0"
"bd1cbd40-caec-4de8-904d-5d939a38b7f1","Visual Studio Enterprise Subscription – MPN","workers-vnet","private-subnet","10.139.64.0/18","0","0","0"
"bd1cbd40-caec-4de8-904d-5d939a38b7f1","Visual Studio Enterprise Subscription – MPN","VN-STU-Desktop","default","10.1.0.0/24","0","0","0"
"a606b479-c8b8-45ad-9208-eb87a4cf9755","Visual Studio Professional Subscription","workers-vnet","public-subnet","10.139.0.0/18","0","0","0"
